"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"23","01","BNSF","RD0123106","","","","","23","01","UP","0123SX012","","","23","01","12","2","38","AM","01","0","0","0","0","","EAGLE PASS","23.5","48","60","4","1","009","R","RRDV","2","6034","1","Y","0298","1","0","2","DEAX","020368","089","N","","","000","","1","0","0","0","0","0","0","0","0","0","58","0","33","0","0","0","0","5","0","0","14025","0","H307","H303","0","0","0","0","H307","2","1","009","14025","","48C323","0","000000","0","1","0","1","1","02","39","02","39","1","5","","CL","","","","113","","2023","0","0","0","0","0","0","MAVERICK","323","","","","N","OTH","000-000-000","R-RDV0411-11F DERAILED 5 RAILCARS WHILE SHOVING IN YARD TRACK DUE TO FAILURE TO CONTROL SHOVE. NO HA","ZMAT RELEASE.","","","","","","","","","","","","","","0","28.779884","-100.470805","2","5","K","","","EAGLE PASS (UP)",
"23","01","UP","0123HO016","","","","","23","01","BNSF","RD0123112","","","23","01","18","7","40","PM","09","34","0","0","0","","HOUSTON","15.84","48","66","3","2","015","E","MAGH","1","15340","1","Y","SINGLE MAIN TRACK","3","136.0","1","OLGX","100153","043","N","","","000","","2","0","0","0","0","0","0","0","0","0","106","0","37","0","0","0","0","0","0","0","29316","0","M402","M501","0","0","0","0","M402","1","3","015","29316","","48C201","0","000000","0","1","0","1","0","06","40","06","40","1","5","","CL","","","","255","","2023","0","0","0","0","0","0","HARRIS","201","","","","N","CWR","000-000-000","UPRR TRAIN MAGHO-18 WAS STRUCK BY VEHICLE WHILE TRAVELING NORTH ON THE MYKAWA SUBDIVISION ON BNSF TR","ACKS AT MILE POST 15.36 NEAR SELINSKI ROAD AND MIKAWA ROAD IN HOUSTON, TX. **BNSF MAINTAINS TRACK. B","NSF TRACK DAMAGE = $0** OCCURRED 10 FEET FROM CROSSING.","","","","","","","","","","","","","0","29.645759","-95.311868","1","1","Q","J","","MYKAWA (BNSF)",
"23","01","UP","0123HO028","","","","","23","01","UP","0123HO028","","","23","01","24","3","47","PM","01","0","0","0","0","","LA PORTE","18.5","48","66","2","3","000","R","","","638","6","N","YARD 115","1","","3","GSOX","001908","017","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","17","0","0","59348","500","M102","","0","0","0","0","M102","3","1","000","59848","","48C201","0","000000","0","0","0","0","0","","","","","1","5","","CL","","","","235","","2023","0","0","0","0","0","0","HARRIS","201","","","","N","CWR","000-000-000","A TORNADO HIT LA PORTE, TEXAS AND DERAILED A CUT OF 17 CARS ON THEIR SIDE ONTO THE MAINLINE, CARS WE","RE BEING STAGED IN THE SIDING AT EJ AT THE TIME OF THE INCIDENT. THERE WERE NO RELEASES AND NO INJUR","IES TO ANY CREWS DURING THIS EVENT.","","","","","","","","","","","","","0","29.702701","-95.089567","1","1","Q","","","STRANG SUB",
"23","02","CMTY","20230224A","","","","","23","02","CMTY","20230224A","","925933K","23","02","24","5","42","PM","08","0","0","0","0","","LEANDER","86.16","48","45","2","1","055","E","CMTY","3","0","E","Y","MAIN TRACK","3","62","1","NA","","001","N","","","000","N","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","384279","3000","M302","M402","0","2","0","2","M302","1","3","055","387279","","48C491","1","000000","0","1","0","1","0","07","25","07","25","1","5","","Cl","","","","989","","2023","0","1","0","0","0","0","WILLIAMSON","491","","","","Y","CWR","000-000-000","SUMMARY
ON FEBRUARY 24, 2023, AT 05:42 PM, CMTY 204 EAST STRUCK A THIRD-PARTY VEHICLE (DUMP TRUCK)","AT THE PRIVATE CROSSING, SHAKLEFORD, MP 86.18. (LONGITUDE 30.5748292, LATITUDE-97.8511327).

THE E","NGINEER WAS OPERATING A DEAD-HEAD CMTY 204 EAST WHEN HE NOTICED A NORTHBOUND DUMP TRUCK WITH A RED C","AB TURNING ONTO THE PRIVATE CROSSING SHACKLEFORD FROM HIGHWAY 183. THE ENGINEER SOUNDED THE WHISTLE","TO PROVIDE WARNING OF AN ONCOMING TRAIN AND AT THAT TIME HE REALIZED THE TRUCK WAS NOT STOPPING. THE","ENGINEER APPLIED EMERGENCY BRAKING EFFORT, BUT  WAS UNABLE TO AVOID STRIKING THE TRUCK FOULING THE","MAINLINE TRACK.

AN EMERGENCY CALL WAS MADE TO INFORM THE DISPATCHER OF THE EMERGENCY SITUATION.","THE DISPATCHER NOTIFIED APD AND EMERGENCY RESPONDERS.

ENGINEER GEORGE YANAS WAS TAKEN TO THE HOSP","ITAL BY SUPERVISION FOR EVALUATION AND LATER RELEASED.
THERE WERE NO OTHER REPORTED INJURIES RESULT","ING FROM THIS INCIDENT.

DMU 204, THE THIRD-PARTY VEHICLE, AND THE TRACKS WERE DAMAGED.","","","","","","","30.574829","-97.851132","1","1","J","Q","","CENTRAL",
"23","01","UP","0123RM001","","","","","23","01","UP","0123RM001","","","23","01","01","5","46","PM","09","0","0","0","0","","COALVILLE","944.67","49","30","2","2","026","E","INPO","4","10313","1","Y","MAIN LINE 1","4","31.1","1","UP","008791","001","N","","","000","","3","0","1","0","0","0","0","0","0","0","148","0","3","0","0","0","0","0","0","0","12981","0","M402","","0","0","0","1","M402","1","4","026","19632","","49C043","0","000000","0","1","0","1","1","05","46","05","46","3","7","","CL","","","","736","","2023","0","0","0","0","0","0","SUMMIT","043","","","","N","CWR","000-000-000","MWCNP-30 WAS OPERATING EAST BOUND ON MAIN TRACK 2, WHEN THEY OBSERVED A TRACTOR TRAILER SLIDE OFF I8","0 AND LAND ACROSS BOTH MAIN TRACKS IN FRONT OF THEM AT MP944. THEY GOT STOPPED BEFORE STRIKING THE V","EHICLE BLOCKING BOTH MAIN TRACKS. THE INPOA-31 WAS OPERATING APPROXIMATELY 40 MPH WEST BOUND ON MAIN","TRACK 1, WHEN THE CREW ON THE MWCNP WARNED THEM THERE WAS A VEHICLE ON THE TRACKS AND THEY NEEDED T","O STOP THEIR TRAIN IMMEDIATELY. THE INPOA-31 IMMEDIATELY PLACED TRAIN INTO EMERGENCY, THEY THEN HIT","THE TRACTOR TRAILER ON THE TRACKS AT APPROXIMATELY 26 MPH. AFTER STRIKING THE TRACTOR TRAILER, THEY","DRAGGED IT DOWN THE TRACKS WHERE THE REMAINING PORTION OF THE TRACTOR STRUCK THE FRONT OF THE MWCNP-","31. OCCURRED .5 MILES FROM CROSSING.","","","","","","","","0","41.039178","-111.328053","1","1","D","J","","EVANSTON SUB",
"23","02","UP","0223RM006","","","","","23","02","UP","0223RM006","","","23","02","05","7","43","AM","01","57","1","0","0","","OGDEN","991.85","49","30","2","2","003","R","YOG3","4","19413","1","Y","YARD 111","1","","2","TBOX","663545","031","Y","","","000","","2","0","2","0","0","0","0","0","0","0","137","0","36","0","0","4","0","0","0","0","266240","34611","H306","","0","0","0","0","H306","2","1","003","300851","","49C057","0","000000","0","1","0","1","2","07","44","07","44","1","7","","CL","","","","460","","2023","0","0","0","0","0","0","WEBER","057","00","00","","N","OTH","000-000-000","YOG33-04 PULLED UP TO CLEAR CROSSOVER OFF MAIN 2 TO YARD. PILOT LINED INSIDE YARD SWITCH WHILE PULLI","NG DOWN THEN DROVE TRUCK TO EAST 4 TO PROTECT SHOVE ONCE IN TRACK. WHEN MOVEMENT CLEARED CROSSOVER C","ONDUCTOR LINED BOTH ENDS OF CROSSOVER WHICH RESULTED IN LINING INSIDE SWITCH AGAINST HIS MOVEMENT AN","D THEN SHOVED THRU THE SWITCH BACK INTO TRACK 4. CUT WAS MADE IN TRACK AND REVERSE MOVEMENT WAS MADE","OVER RUN THROUGH SWITCH WHICH RESULTED IN 4 CARS DERAILING.","","","","","","","","","","","0","41.213316","-111.983614","2","5","","","","EVANSTON SUB",
"23","01","UP","0123RM001","","","","","23","01","UP","0123RM001","","","23","01","01","5","46","PM","09","0","0","0","0","","COALVILLE","944.67","49","30","2","2","000","E","MWCN","3","6407","1","Y","MAIN LINE 1","4","31.1","1","UP","005489","001","N","","","000","","1","0","0","0","1","0","0","0","0","0","10","0","128","0","0","0","0","0","0","0","1651","5000","M402","","0","1","0","1","M402","1","4","026","19632","","49C043","1","000000","0","1","0","1","0","04","51","04","51","1","7","","CL","","","","736","","2023","0","0","0","0","0","1","SUMMIT","043","","","","N","CWR","000-000-000","MWCNP-30 WAS OPERATING EAST BOUND ON MAIN TRACK 2, WHEN THEY OBSERVED A TRACTOR TRAILER SLIDE OFF I8","0 AND LAND ACROSS BOTH MAIN TRACKS IN FRONT OF THEM AT MP944. THEY GOT STOPPED BEFORE STRIKING THE V","EHICLE BLOCKING BOTH MAIN TRACKS. THE INPOA-31 WAS OPERATING APPROXIMATELY 40 MPH WEST BOUND ON MAIN","TRACK 1, WHEN THE CREW ON THE MWCNP WARNED THEM THERE WAS A VEHICLE ON THE TRACKS AND THEY NEEDED T","O STOP THEIR TRAIN IMMEDIATELY. THE INPOA-31 IMMEDIATELY PLACED TRAIN INTO EMERGENCY, THEY THEN HIT","THE TRACTOR TRAILER ON THE TRACKS AT APPROXIMATELY 26 MPH. AFTER STRIKING THE TRACTOR TRAILER, THEY","DRAGGED IT DOWN THE TRACKS WHERE THE REMAINING PORTION OF THE TRACTOR STRUCK THE FRONT OF THE MWCNP-","31. OCCURRED .5 MILES FROM CROSSING.","","","","","","","","0","41.039178","-111.328053","1","1","D","J","","EVANSTON SUB",
"23","01","CSX","000209247","","","","","23","01","CSX","000209247","","","23","01","10","10","35","PM","12","0","0","0","0","","RICHMOND","0001.3","51","40","4","1","000","E","","4","0","6","N","SINGLE MAIN TRACK","1","0020.5","1","FURX","964244","001","Y","FURX","930916","001","Y","0","0","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","0","0","0","2000","0","H995","","0","0","0","0","H995","1","2","004","59377","","51C760","0","000000","0","0","0","0","0","","","","","3","2","","CL","","","","176","","2023","0","0","0","0","0","0","RICHMOND CITY","760","00","00","","N","CWR","000-000-000","C34608 HAD DRAWHEAD BREAK. AFTER SECURING TO CAR AND PULLING AWAY WITH CAR TO SETOUT, CAR CAME UNSEC","URED AND ROLLED BACK INTO CUT OF CARS LEFT STANDING CAUSING TO BE DETRUCKED.","","","","","","","","","","","","","","0","37.552216","-77.427961","1","1","","","","BELLWOOD",
"23","01","CSX","000209247","","","","","23","01","CSX","000209247","","","23","01","10","10","35","PM","12","0","0","0","0","","RICHMOND","0001.3","51","40","4","1","004","E","","4","0","5","N","SINGLE MAIN TRACK","2","0020.5","1","FURX","930916","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","57377","0","H995","","0","0","0","0","H995","1","2","004","59377","","51C760","0","000000","0","0","0","0","0","","","","","1","2","","CL","","","","176","","2023","0","0","0","0","0","0","RICHMOND CITY","760","00","00","","N","CWR","000-000-000","C34608 HAD DRAWHEAD BREAK. AFTER SECURING TO CAR AND PULLING AWAY WITH CAR TO SETOUT, CAR CAME UNSEC","URED AND ROLLED BACK INTO CUT OF CARS LEFT STANDING CAUSING TO BE DETRUCKED.","","","","","","","","","","","","","","0","37.552216","-77.427961","1","1","","","","BELLWOOD",
"23","01","CSX","000209047","","","","","23","01","ZWRL","INDUSTRY","","","23","01","01","10","43","PM","01","0","0","0","0","","COVINGTON","0290.0","51","56","4","2","012","R","Y292","3","0","7","Y","OLD MILL TRACK 1","1","0000.0","2","UTLX","303287","008","N","","","000","","2","0","0","0","0","0","0","0","0","0","3","0","5","0","0","0","0","1","0","0","11995","7611","H601","","0","0","0","0","H601","2","1","012","19606","","51C580","0","000000","0","1","0","1","0","03","43","03","43","1","2","","CL","","","","167","","2023","0","0","0","0","0","0","COVINGTON","580","00","00","","N","OTH","000-000-000","Y29201 WHILE ATTEMPTING TO MAKE A SHOVING MOVE TO A COUPLING, THE FO FAILED TO MAINTAIN 4 MPH OR LES","S RESULTING IN DETRUCKING OF CAR UTLX 303287 .CONFIRMED OVER SPEED.","","","","","","","","","","","","","","3","37.79175","-79.993501","2","5","","","","ALLEGHANY",
"23","01","CSX","000209292","","","","","23","01","CSX","000209292","","860459F","23","01","15","3","16","AM","07","0","0","0","0","","ASHLAND","0014.8","51","32","4","1","030","E","M421","2","8501","1","Y","#2 MAIN","4","0043.4","1","CSXT","003470","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","13411","M304","","0","0","0","0","M304","1","4","030","13411","","51C085","0","000000","0","1","0","1","0","04","31","04","31","1","2","","CL","","","","151","","2023","0","0","0","0","0","0","HANOVER","085","","","","N","CWR","000-000-000","M42113 STRUCK AN UNOCCUPIED VECHICLE THAT WAS STOPPED ON THE CROSSING.  AGE UNKNOWN.  PROTECTION ALS","O AT CROSSING:?PAVEMENT MARKINGS (RR XING SYMBOLS).","","","","","","","","","","","","","","0","37.758754","-77.481287","1","1","","","","RF AND P",
"23","01","NS","151889","","","","","23","01","NS","151889","","","23","01","01","11","0","PM","12","0","0","0","0","","ROANOKE","N260.0","51","50","4","1","000","E","NOTR","4","0","6","N","RT04","1","58","2","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","60000","500","H318","","0","0","0","0","H318","2","1","004","81000","","51C161","0","000000","0","0","0","0","0","","","","","1","2","","CL","","","","235","","2023","0","0","0","0","0","0","ROANOKE","161","","","","N","CWR","000-000-000","NS TRAIN UR20 WHILE FLAT SWITCHING INTO RT04 DERAILED R1/R2/R3/R4 WHEELS ON CLSX 5455 AND L1 WHEEL O","N CLSX 5067, ALSO DAMAGING  CLSX 5661, CLSX 5699, AND CLSX 5637 DUE TO REPETITIVE IMPACT FROM LOADS","DURING NORMAL SWITCHING OPERATIONS.","","","","","","","","","","","","","0","37.277109","-79.982324","2","5","K","","","CHRISTIANSBURG",
"23","01","NS","151889","","","","","23","01","NS","151889","","","23","01","01","11","0","PM","12","0","0","0","0","","ROANOKE","N260.0","51","50","4","1","004","E","NOTR","4","660","1","Y","RT04","1","0058","2","CLSX","005455","005","Y","","","000","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","20000","500","H318","","0","0","0","0","H318","2","1","004","81000","","51C161","0","000000","0","1","0","0","0","08","49","","","3","2","","CL","","","","235","","2023","0","0","0","0","0","0","ROANOKE","161","","","","N","CWR","000-000-000","NS TRAIN UR20 WHILE FLAT SWITCHING INTO RT04 DERAILED R1/R2/R3/R4 WHEELS ON CLSX 5455 AND L1 WHEEL O","N CLSX 5067, ALSO DAMAGING  CLSX 5661, CLSX 5699, AND CLSX 5637 DUE TO REPETITIVE IMPACT FROM LOADS","DURING NORMAL SWITCHING OPERATIONS.","","","","","","","","","","","","","1","37.277109","-79.982324","2","5","K","","","CHRISTIANSBURG",
"23","02","CSX","000209831","","","","","23","02","CSX","000209831","","","23","02","15","9","46","PM","01","0","0","0","0","","RICHMOND","0001.0","51","54","4","1","008","E","","1","0","6","N","N08","1","0000.0","2","TBOX","666048","002","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","16761","0","H312","","0","0","0","0","H312","2","1","008","52461","","51C760","0","000000","0","0","0","0","0","","","","","3","2","","CL","","","","197","","2023","0","0","0","0","0","0","RICHMOND CITY","760","","","","N","OTH","000-000-000","TBOX 666048 WAS IN A CUT OF CARS ON N08 WHEN IT DERAILED DUE TO UNKNOWN REASONS. WHEN M42215 ATTEMPT","ED TO MAKE A MOVE ON N09, 2 TANK CARS SIDE SWIPED THE DERAILED TBOX 666048 ON THE PARALLEL TRACK.","","","","","","","","","","","","","","0","37.569947","-77.466884","2","5","","","","RICHMOND TERMINAL",
"23","02","CSX","000209831","","","","","23","02","CSX","000209831","","","23","02","15","9","46","PM","01","0","0","0","0","","RICHMOND","0001.0","51","54","4","1","004","E","M422","1","3758","1","Y","N08","1","0000.0","2","SHPX","201021","036","N","","","000","","2","0","0","0","0","0","0","0","0","0","29","0","26","0","0","0","0","0","0","0","35700","0","H312","","0","0","0","0","H312","2","1","008","52461","","51C760","0","000000","0","1","0","1","0","04","31","04","31","1","2","","CL","","","","197","","2023","0","0","0","0","0","0","RICHMOND CITY","760","","","","N","OTH","000-000-000","TBOX 666048 WAS IN A CUT OF CARS ON N08 WHEN IT DERAILED DUE TO UNKNOWN REASONS. WHEN M42215 ATTEMPT","ED TO MAKE A MOVE ON N09, 2 TANK CARS SIDE SWIPED THE DERAILED TBOX 666048 ON THE PARALLEL TRACK.","","","","","","","","","","","","","","0","37.569947","-77.466884","2","5","","","","RICHMOND TERMINAL",
"23","02","ATK","173668","","","","","23","02","NECR","ZZZZZZZZZZ","","","23","02","06","9","4","PM","01","0","0","0","0","","SAINT ALBANS","132","50","16","4","2","004","E","56","2","0","2","Y","ARCH WAY TRACK","1","","2","AMT","000112","001","","","","000","","1","0","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","34585","0","M101","","0","0","0","0","M101","2","1","004","34585","","50C011","0","000000","0","1","0","1","1","06","47","08","40","1","1","","No","","","","206","","2023","0","0","0","0","0","0","FRANKLIN","011","","","","N","CWR","","TRAIN 56(06) DERAILED ITS ENGINE, THE 112, AT SAINT ALBANS YARD. THIS OCCURRED WITH NO PASSENGERS ON","BOARD, AS THE CREW WAS PUTTING THE EQUIPMENT AWAY FOR THE NIGHT. E/112 HAD ITS FRONT TRUCK ON THE G","ROUND.","","","","","","","","","","","","","0","44.81","-73.09","2","3","R","","","",
"23","02","ATK","173898","","","","","23","02","NECR","ZZZZZZZZZ1","","247839A","23","02","27","11","30","AM","07","0","0","0","0","","SHARON","24.7","50","30","2","1","059","R","55","2","0","2","Y","SINGLE MAIN TRACK","3","","1","AMT","000121","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","31000","0","M302","","0","0","0","0","M302","1","3","059","31000","","50C027","0","000000","0","1","0","1","1","03","","03","","1","1","","No","","","","221","","2023","0","0","0","0","0","0","WINDSOR","027","","","","Y","CWR","","GRADE CROSSING: TRAIN 55(27) WITH E/121 AND 6 CARS STRUCK A TRACTOR TRAILER AT MP 24.4 ON THE NECR R","OXBURY SUBDIVISION. THIS OCCURRED AT A QUARRY PRIVATE CROSSING DOT # 247839A. THERE WERE NO INJURIES","TO THE TRUCK DRIVER.","","","","","","","","","","","","","0","43.743256","-72.440037","2","2","P","","","ROXBURY",
"23","02","ATK","173843","","","","","23","02","ATK","173843","","","23","02","14","8","10","PM","01","0","0","0","0","","SEATTLE","0000.2","53","35","4","2","002","R","PM Y","1","0","2","Y","LEAD 2","1","","2","AMT","000506","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","2","0","43623","7400","H307","","0","0","0","0","H307","2","1","002","51023","","53C033","0","000000","0","1","0","1","1","02","10","02","10","1","8","","No","","","","246","","2023","0","0","0","0","0","0","KING","033","","","","N","CWR","","ASSISTANT CONDUCTOR WHILE PROTECTING LONGHOOD FORWARD NORHTMOVE FAILED TO NOTICE THE LEAD 2/3 SWITCH","WAS LINED AGAINST THEM. THEY OPERATED THRU THE MISALIGNED TRAILING POINT SWITCH. WHEN SHOVING SOUTH","THE FIRST TWO CARS DERAILED OVER THIS SWITCH.","","","","","","","","","","","","","0","47.5861","-122.332013","2","5","R","","","",
"23","02","BNSF","NW0223111","","","","","23","02","BNSF","NW0223111","","","23","02","27","6","45","PM","01","0","0","0","0","","VANCOUVER","135.5","53","35","3","3","004","E","YVAW","1","290","7","Y","4516","1","0","2","BNSF","474370","010","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","2","0","0","8846","12000","H702","","0","0","0","0","H702","2","1","004","20846","","53C011","0","000000","0","0","0","1","1","","","03","42","1","8","","CL","","","","195","","2023","0","0","0","0","0","0","CLARK","011","","","","N","OTH","000-000-000","Y-VAW2232-27A RCO JOB ON YARD TRACK DERAILED 2 RAILCARS DUE TO THE HELPER LINING A SWITCH THE WRONG","DIRECTION IN FRONT OF THE MOMENT, RUNNING THROUGH IT AND REVERSING MOVEMENT. NO HAZMAT RELEASED","","","","","","","","","","","","","","3","45.640883","-122.686605","2","5","K","","","SEATTLE",
"23","02","BNSF","NW0223106","","","","","23","02","BNSF","NW0223106","","","23","02","19","8","5","AM","12","0","0","0","0","","SEATTLE","0.6","53","35","1","2","000","E","YSEA","2","5068","7","Y","1013","1","0","2","GATX","206350","069","Y","","","000","","1","0","0","0","0","0","0","0","0","0","45","0","28","0","0","0","0","0","0","0","9106","0","H399","","0","0","0","0","H399","2","1","004","32931","","53C033","0","000000","0","1","0","1","1","01","32","01","32","1","8","","CL","","","","208","","2023","0","0","0","0","0","0","KING","033","","","","N","OTH","000-000-000","Y INB3291 18A  SHOVING YARD TRACK DERAILED 1 RAILCAR DUE TO HITTING STANDING EQUIPMENT. ENGINEER FAI","LED TO STOP SHOVE AFTER LOSING RADIO COMMUNICATION FROM THE PERSON PROTECTING THE SHOVE. NO HAZMAT R","ELEASED.","","","","","","","","","","","","","0","47.588174","-122.337596","2","5","K","","","SEATTLE",
